std,attendance 
1.717259326,42.0
8.126950235,56.0
5.262962553,52.0
13.73672774,25.0
8.12938657,56.0
1.758462916,42.0
2.449454863,41.0
7.40166319,55.0
3.138641713,49.0
11.63553274,28.0
7.408857675,55.0
2.474873734,41.0
1.053989353,46.0
6.66890083,54.0
2.411190204,48.0
13.06401603,26.0
5.288117584,52.0
2.474873734,41.0
0.351410643,44.0
9.490565714,58.0
1.702137282,47.0
12.36595073,27.0
5.983211225,53.0
3.893246748,39.0
1.050322353,46.0
6.66818139,54.0
4.520578613,51.0
14.48756135,24.0
5.984143674,53.0
1.783837562,42.0
0.367535728,44.0
9.478408876,58.0
3.097048695,49.0
15.2027958,23.0
11.60280188,61.0
3.93182452,39.0
2.50385352,41.0
1.729337237,47.0
3.829843215,50.0
3.92710379,39.0
1.720500457,47.0
1.805379016,42.0
3.202557697,40.0
7.365075368,55.0
0.410936402,44.0
8.146459375,33.0
5.964610569,53.0
0.397291954,44.0
2.505696337,41.0
2.431581482,48.0
1.012203616,46.0
6.028263872,36.0
5.962438085,53.0
1.103086579,43.0
6.022720445,36.0
3.153976286,49.0
1.083301522,43.0
1.781631792,42.0
0.338031534,45.0
2.447413277,48.0
5.305008846,37.0
2.461275527,48.0
1.042052099,46.0
4.592826903,38.0
2.466495692,48.0
1.047318534,46.0
5.291681733,37.0
3.178676278,49.0
1.756255912,47.0
4.58637315,38.0
1.769396231,47.0
1.054172954,43.0
3.160993328,40.0
3.188408759,49.0
1.062259961,46.0
3.869976302,39.0
1.740814452,42.0
1.082757259,46.0
2.441875418,41.0
3.200753262,49.0
0.33330584,44.0
4.555876586,38.0
1.015887035,43.0
5.3248215,52.0
3.850823943,39.0
1.017989935,43.0
3.210811049,49.0
4.547844896,38.0
1.7121011,42.0
7.448590924,55.0
5.257055479,37.0
4.530831266,38.0
6.050348818,53.0
2.424787004,41.0
1.710552919,42.0
7.450918562,55.0
5.959484312,36.0
1.005598578,43.0
1.001494094,43.0
0.293190617,44.0
3.813223614,39.0
8.174496539,56.0
3.126604683,40.0
3.818376618,39.0
2.535442642,48.0
2.404724252,41.0
3.803843198,39.0
6.775976006,54.0
2.406936024,41.0
3.101878575,40.0
2.545034135,48.0
1.691026682,42.0
6.615134096,35.0
9.611212941,58.0
0.991575026,43.0
6.623053592,35.0
3.968401555,50.0
1.68205704,42.0
4.49346347,38.0
8.907950465,57.0
3.101206145,40.0
3.794102804,39.0
3.264782982,49.0
2.383211744,41.0
4.487910198,38.0
11.0277462,60.0
1.693948113,42.0
5.914922418,36.0
2.561012197,48.0
2.380080434,41.0
3.780596184,39.0
11.02883095,60.0
5.215862924,37.0
4.492653442,38.0
2.569238518,48.0
3.076666739,40.0
3.770403296,39.0
11.74444608,61.0
3.093902302,40.0
8.015525121,33.0
4.695977439,51.0
2.366843531,41.0
3.063313806,40.0
10.3359505,59.0
0.434955718,45.0
8.727441231,32.0
4.69152076,51.0
5.190259979,37.0
0.239697214,44.0
10.33188118,59.0
2.545108246,48.0
13.672313,25.0
11.74412132,61.0
5.209019955,37.0
2.372683884,41.0
3.978060997,50.0
3.964932083,50.0
8.029383581,33.0
3.978345038,50.0
0.263431938,44.0
2.376984359,41.0
8.907708802,57.0
1.125878758,46.0
11.56461736,28.0
6.798229182,54.0
0.97680456,43.0
1.678531433,42.0
5.375362696,52.0
2.538850062,48.0
10.1568281,30.0
8.201992538,56.0
1.692164341,42.0
3.801530187,39.0
6.783805682,54.0
2.533248593,48.0
9.458102194,31.0
5.374449374,52.0
3.80615502,39.0
0.435142635,45.0
5.368372035,52.0
2.532177495,48.0
11.57456192,28.0
6.789514656,54.0
2.395592065,41.0
0.431527401,45.0
4.660089269,51.0
0.288788355,44.0
10.15777945,30.0
6.087450618,53.0
0.980689762,43.0
0.43223738,45.0
4.661047067,51.0
1.122193063,46.0
10.16154039,30.0
5.378988242,52.0
0.277053534,44.0
0.981291043,43.0
4.661971453,51.0
2.533286903,48.0
9.460107775,31.0
3.258396954,49.0
0.428734284,45.0
0.277574868,44.0
5.363910012,52.0
2.528259289,48.0
8.055392592,33.0
0.981536325,43.0
5.367220116,52.0
5.929737712,36.0
4.663726748,51.0
9.586545717,58.0
10.8890494,29.0
3.102209416,40.0
1.842406002,47.0
3.247598458,49.0
0.418013401,45.0
5.352973649,52.0
9.470180105,31.0
3.097708885,40.0
6.078027141,53.0
0.285154778,44.0
0.989565196,43.0
8.180593086,56.0
8.061017306,33.0
1.692481999,42.0
0.277520403,44.0
3.954489934,50.0
0.417835825,45.0
0.416721596,45.0
5.22619613,37.0
0.42951579,45.0
1.133615633,46.0
2.395580757,41.0
0.273538676,44.0
5.369186136,52.0
4.518449353,38.0
2.390870187,41.0
0.268847891,44.0
1.678689865,42.0
1.852033564,47.0
5.373646107,52.0
8.040605976,33.0
1.1488213,46.0
1.851169291,47.0
4.501250073,38.0
1.668555542,42.0
11.03122564,60.0
6.629574745,35.0
1.67557455,42.0
0.444620173,45.0
3.083128056,40.0
0.254060979,44.0
8.915925354,57.0
5.213144744,37.0
3.789457538,39.0
3.273447064,49.0
3.082845197,40.0
0.253788325,44.0
8.211168375,56.0
4.505628677,38.0
5.199927755,37.0
4.688048635,51.0
3.082570638,40.0
0.253523651,44.0
8.917115443,57.0
4.506947591,38.0
7.317613518,34.0
6.102638959,53.0
3.787706927,39.0
2.570061185,48.0
6.090953377,53.0
0.977769664,43.0
9.440466191,31.0
6.101321369,53.0
2.378297392,41.0
1.154494247,46.0
7.500681152,55.0
1.134039177,46.0
11.56660316,28.0
6.096721144,53.0
3.088417206,40.0
0.446072035,45.0
8.910534403,57.0
4.65703815,51.0
14.40135342,24.0
8.912491721,57.0
4.512092463,38.0
2.385263428,41.0
7.496957413,55.0
6.068792604,53.0
12.28780068,27.0
6.083055597,53.0
0.425230502,45.0
0.986735372,43.0
7.481542497,55.0
2.526066985,48.0
10.88433666,29.0
8.189060966,56.0
3.82314363,39.0
1.69800754,42.0
6.06656489,53.0
4.641966615,51.0
12.30113824,27.0
6.775654312,54.0
2.411375232,41.0
0.289413174,44.0
6.766684098,54.0
1.107385289,46.0
11.59499713,28.0
7.480445422,55.0
4.530434694,38.0
0.418397244,45.0
7.473148138,55.0
3.929054202,50.0
14.42436479,24.0
5.362991691,52.0
0.998807419,43.0
0.291071972,44.0
10.99893193,60.0
0.391488304,45.0
13.01561005,26.0
8.885673035,57.0
3.834056598,39.0
2.414694434,41.0
3.235276249,49.0
3.934030524,50.0
5.952852437,36.0
4.643931244,51.0
2.422026806,41.0
2.416938515,41.0
3.938747836,50.0
1.107997864,46.0
5.95062095,36.0
3.940647166,50.0
3.123912495,40.0
0.29487233,44.0
2.52830934,48.0
0.40614811,45.0
6.6511776,35.0
3.241633557,49.0
1.704606491,42.0
0.995455653,43.0
3.946205329,50.0
0.295830388,44.0
5.940561044,36.0
3.950887279,50.0
1.702506591,42.0
1.699060221,42.0
2.53844192,48.0
0.416280605,45.0
5.230029231,37.0
2.543028605,48.0
3.813275247,39.0
0.0,62.0
0.0,35.0
0.0,29.0
12.37436867,64.0
0.707106781,45.0
6.894291117,59.0
8.909545443,65.0
0.23570226,52.0
7.47512883,40.0
0.353553391,50.0
2.199887764,47.0
6.929646456,61.0
6.299678596,61.0
3.299831646,47.0
8.920424009,38.0
1.060660172,49.0
8.249579114,38.0
6.187184335,59.0
15.80591629,74.0
2.435590024,48.0
7.666526154,40.0
1.237436867,49.0
11.95347178,33.0
2.089179126,53.0
16.20196842,74.0
4.684582425,58.0
7.042783541,41.0
0.027196415,51.0
14.27308132,30.0
3.535533906,45.0
12.97175199,69.0
9.121677477,64.0
6.227101654,42.0
7.667689158,62.0
15.19208206,29.0
8.568470407,38.0
11.59655121,67.0
10.58695986,66.0
2.083098355,48.0
6.233704518,60.0
13.90643336,31.0
10.11162697,36.0
6.691644661,60.0
9.983674315,65.0
1.299103156,49.0
8.404928331,63.0
6.992500392,41.0
15.83304314,28.0
5.957750752,59.0
5.141255555,58.0
5.036331972,58.0
9.786357852,65.0
4.270370365,45.0
13.89736789,31.0
0.933914617,52.0
2.304644324,54.0
1.568491406,53.0
9.874241123,65.0
2.108914961,48.0
11.80136835,34.0
2.564760189,47.0
2.345237491,54.0
0.220246374,51.0
12.73932701,69.0
0.684658947,50.0
10.41877648,36.0
6.081118318,42.0
1.671343301,53.0
4.622578659,44.0
12.86310424,69.0
4.314376158,57.0
7.596347135,40.0
8.186503861,39.0
1.797229736,48.0
5.259712085,43.0
9.459942073,64.0
8.636130821,63.0
6.82916286,41.0
6.042548857,42.0
3.172915044,46.0
8.019843999,39.0
7.442298872,61.0
15.73094345,73.0
8.209337265,39.0
3.918905052,45.0
8.064384481,39.0
6.571933613,41.0
2.58998414,54.0
22.8306086,83.0
7.488903637,40.0
3.209788085,46.0
4.572623852,44.0
11.51573901,34.0
1.598676201,48.0
21.50212879,81.0
1.685020415,53.0
0.431707298,50.0
8.124362288,39.0
12.93932512,32.0
3.008811508,46.0
15.92061632,73.0
0.339411255,50.0
4.56468932,57.0
1.781631792,48.0
12.96820106,32.0
11.44289147,34.0
15.98061325,73.0
1.12069754,52.0
7.414708491,61.0
0.360100676,50.0
15.77042739,28.0
14.22570279,30.0
15.33338759,72.0
2.323350852,47.0
10.31249536,65.0
6.717514421,60.0
11.56580744,34.0
16.37317943,27.0
13.21141388,69.0
1.623948625,48.0
11.71182744,67.0
9.510586207,64.0
13.00842723,32.0
17.10966572,26.0
15.29190275,72.0
7.977761185,39.0
11.02520893,66.0
9.534717629,64.0
9.481912192,37.0
12.9157473,32.0
8.23313477,62.0
3.758544506,45.0
13.81287216,70.0
6.690730073,60.0
8.097170133,39.0
11.54589282,34.0
7.490094053,61.0
10.11266683,36.0
11.7214562,67.0
10.9345353,66.0
7.396642157,40.0
8.045865017,39.0
2.542575447,54.0
9.411491665,37.0
11.01702034,66.0
10.23831694,65.0
3.8768958,45.0
8.063923224,39.0
1.120788299,52.0
12.93336525,32.0
12.43843539,68.0
13.05790523,69.0
1.779474019,48.0
6.684950293,41.0
1.086079043,52.0
18.59139842,24.0
8.92779336,63.0
13.78858223,70.0
0.351301458,51.0
5.271973343,43.0
2.490438978,54.0
18.60574718,24.0
1.888546062,53.0
15.22898494,72.0
1.080181525,52.0
1.073595052,52.0
1.769909701,53.0
17.21762415,26.0
3.057072431,46.0
11.01908067,66.0
2.518806404,54.0
3.909884555,56.0
1.075133118,52.0
9.476053085,37.0
10.82731713,35.0
11.7322832,67.0
3.228447532,55.0
4.616282339,57.0
1.777754337,53.0
9.482381386,37.0
16.46097183,27.0
13.86714965,70.0
3.242533858,55.0
8.147268792,62.0
8.805991007,63.0
6.01040764,42.0
19.34032602,23.0
9.599164637,64.0
0.298724255,50.0
9.549702752,64.0
8.092444274,62.0
2.500925037,47.0
12.33549631,33.0
2.500653669,54.0
0.326075148,50.0
8.820610363,63.0
5.257973501,58.0
0.396845643,50.0
10.24407489,36.0
1.767766953,53.0
5.276651106,43.0
3.896158364,56.0
10.91266286,66.0
1.102666515,49.0
8.133469626,39.0
2.464475105,47.0
6.674398154,41.0
1.802092525,53.0
15.86720289,73.0
0.394348013,50.0
6.022249141,42.0
1.067394522,49.0
10.21115812,36.0
3.125278556,46.0
13.07649583,69.0
6.681167811,60.0
6.722447724,41.0
2.458505522,54.0
17.96442251,25.0
5.212479804,43.0
13.81602702,70.0
9.529870937,64.0
4.59139471,44.0
9.507719558,64.0
16.58054421,27.0
10.17097343,36.0
10.99315342,66.0
10.24053316,65.0
0.364455918,50.0
8.085207801,62.0
12.36664916,33.0
13.72094593,31.0
7.459823488,61.0
8.835786891,63.0
0.349001201,51.0
8.092444274,62.0
7.432143615,40.0
16.55408884,27.0
8.864195135,63.0
8.122814873,62.0
5.272235498,58.0
8.771070365,63.0
4.644605953,44.0
16.59655586,27.0
6.71023966,60.0
3.865903468,56.0
3.85012427,56.0
8.764099902,63.0
3.243530296,46.0
14.49854025,30.0
2.462094696,54.0
4.565081379,57.0
3.138314559,55.0
10.16886895,65.0
4.661873957,44.0
13.09539488,32.0
2.451303508,54.0
2.441728104,54.0
0.319161037,51.0
13.70087907,70.0
5.370189338,43.0
11.68901902,34.0
2.48706523,47.0
3.157690588,55.0
1.080824814,49.0
14.42069284,71.0
3.244686211,46.0
10.98142148,35.0
3.191249705,46.0
0.361468765,50.0
3.178037541,46.0
17.26388112,75.0
3.110226137,55.0
7.468815376,40.0
6.032423785,42.0
3.192303242,46.0
6.703372286,41.0
11.6390801,67.0
8.074291512,62.0
3.932327639,45.0
5.327377972,43.0
4.603770222,44.0
8.81492902,38.0
7.422113732,61.0
15.14657706,72.0
3.931414111,45.0
6.03149679,42.0
6.01040764,42.0
13.0358954,32.0
4.62565686,57.0
18.70285203,77.0
1.092358062,49.0
3.202634837,46.0
1.782296544,48.0
14.46069568,30.0
3.136283138,46.0
15.90151317,73.0
8.800612777,63.0
5.323537922,43.0
2.446399636,54.0
21.52300607,20.0
5.94676803,42.0
11.69192841,67.0
8.12938657,62.0
1.059493329,49.0
10.92526497,66.0
13.77814951,31.0
14.43791885,30.0
10.98203626,66.0
6.717514421,60.0
9.515048531,64.0
10.18918062,65.0
8.874076421,38.0
16.59887841,27.0
9.533516347,64.0
2.479377599,47.0
7.39656141,61.0
10.19263098,65.0
2.527293322,47.0
10.97794396,35.0
2.449382424,54.0
1.787654331,48.0
10.20128194,65.0
7.349957754,61.0
1.131808687,49.0
7.472634626,40.0
2.515124428,47.0
9.556786742,37.0
7.391103909,61.0
13.71312877,70.0
1.837617927,48.0
5.356869554,43.0
4.635715152,44.0
13.78645239,31.0
4.584515137,57.0
17.26060355,75.0
0.289175012,51.0
3.941699408,45.0
1.109968805,49.0
15.91199461,28.0
2.469659082,47.0
14.45825395,71.0
8.775589144,63.0
4.645815606,44.0
4.533317236,57.0
18.74655187,24.0
7.411298901,40.0
10.94176216,66.0
8.089953664,62.0
1.804341442,48.0
9.482119587,64.0
15.92808532,28.0
10.24196831,36.0
8.824772982,63.0
6.684462688,60.0
3.845142807,56.0
11.59057566,67.0
13.12120055,32.0
13.08444649,32.0
5.990656054,59.0
0.37226513,50.0
8.090480088,62.0
13.70925308,70.0
8.188374659,39.0
11.6916113,34.0
2.443792117,54.0
2.49908972,47.0
9.495709917,64.0
12.99573635,69.0
5.374395834,43.0
10.29616459,36.0
3.835576513,56.0
10.27877863,36.0
5.968589497,59.0
15.1203316,72.0
1.140067885,49.0
4.66313352,44.0
5.355957747,43.0
9.573137961,37.0
0.325493598,51.0
16.54517925,74.0
0.424264069,50.0
1.83365223,48.0
1.828852094,48.0
10.99246416,35.0
7.43751117,40.0
13.03464111,69.0
4.537573826,57.0
2.410009934,54.0
3.23847616,46.0
10.98833031,35.0
10.96015511,35.0
10.2268257,65.0
5.968919232,59.0
3.132501033,55.0
5.240486805,58.0
6.763163087,41.0
19.44186524,23.0
7.409481637,61.0
5.980204587,59.0
5.259882021,58.0
8.068088373,62.0
3.942869733,45.0
19.4507134,23.0
6.695581829,60.0
3.857582539,56.0
3.848057644,56.0
10.18686592,65.0
3.945551597,45.0
14.51648627,30.0
4.56421003,57.0
2.436931419,54.0
5.252547452,58.0
9.472141566,64.0
3.953291907,45.0
11.70312962,34.0
2.50469149,47.0
2.43917844,54.0
3.844151254,56.0
9.478275825,64.0
2.536471342,47.0
10.99551045,35.0
2.504266534,47.0
2.439685956,54.0
0.387822159,50.0
12.31099589,68.0
1.700383836,53.0
11.70709889,34.0
8.857878624,38.0
3.155546617,55.0
8.139145188,39.0
17.27642754,75.0
3.127019779,55.0
4.640388252,44.0
5.33514516,43.0
1.026445328,52.0
12.38005804,33.0
15.16225068,72.0
9.483644953,64.0
5.353347229,43.0
6.752144936,41.0
7.442298872,40.0
10.95293973,35.0
13.0590784,69.0
10.91306786,66.0
3.221795086,46.0
1.803519543,48.0
2.504997117,47.0
18.02094061,25.0
6.712779331,60.0
12.34208429,68.0
2.437161372,54.0
2.507014951,47.0
4.618095615,44.0
19.42436376,23.0
3.901547328,56.0
14.476263,71.0
3.861175187,56.0
2.441607223,54.0
1.025150443,52.0
18.02737158,25.0
3.171220195,46.0
11.65269027,67.0
5.277281778,58.0
2.443565551,54.0
6.67179631,60.0
15.92130752,28.0
10.94801594,35.0
10.948799,66.0
0.341466095,51.0
8.102328022,62.0
9.496293623,64.0
8.869611175,38.0
14.49568901,30.0
9.525759851,64.0
5.312251578,43.0
11.63376736,67.0
10.90370541,66.0
6.75976294,41.0
12.390641,33.0
6.687252022,60.0
10.9675208,35.0
10.93001854,66.0
13.02426142,69.0
3.232488143,46.0
9.576621799,37.0
2.439153907,54.0
15.91281248,28.0
10.22909091,65.0
14.44207641,71.0
1.1119941,49.0
6.755034373,41.0
4.549389657,57.0
18.74695295,24.0
5.989610382,59.0
11.62288879,67.0
4.542625382,57.0
6.75743174,41.0
2.430057107,54.0
20.15680294,22.0
3.171352658,55.0
0.0,45.0
0.0,68.0
0.0,68.0
4.242640687,80.0
6.599663291,60.0
16.61700936,38.0
2.545584412,57.0
3.299831646,55.0
0.808122036,61.0
8.750446417,74.0
0.23570226,62.0
11.87939392,43.0
3.085556863,55.0
0.412478956,60.0
4.188247858,53.0
9.899494937,74.0
3.299831646,65.0
10.16465998,45.0
6.239177481,50.0
4.792612628,66.0
3.49831776,54.0
7.424621202,70.0
5.050762723,67.0
11.37799093,43.0
10.20693267,44.0
7.15945616,69.0
0.593969696,58.0
3.508337491,64.0
6.10206963,68.0
11.16218562,43.0
8.729111299,46.0
7.966736401,70.0
0.866776054,60.0
2.209708691,62.0
6.25682364,68.0
11.77124818,42.0
10.06111934,44.0
12.21723383,76.0
2.255097302,62.0
0.81875522,60.0
3.553664849,64.0
12.39204634,41.0
6.570919113,49.0
10.15203307,73.0
1.627990031,61.0
1.590990258,61.0
1.555634919,61.0
6.779001967,49.0
6.634767883,49.0
10.12046581,73.0
1.168890802,57.0
3.012274888,63.0
1.56672679,61.0
6.091996884,50.0
10.13964441,44.0
7.398432062,69.0
3.792663645,64.0
0.441941738,58.0
5.123422818,66.0
10.25304833,44.0
10.07926785,44.0
8.862404991,71.0
5.239545329,66.0
3.193385463,54.0
9.383194747,72.0
14.42939775,38.0
9.333809512,45.0
4.735472686,65.0
9.54066463,72.0
1.746969695,56.0
5.943796132,67.0
10.17223612,44.0
7.9375226,47.0
6.815723696,68.0
5.327516845,66.0
5.905297173,50.0
8.127013938,70.0
7.331580837,48.0
10.02805981,44.0
10.34370304,73.0
3.929365531,64.0
2.404163056,55.0
4.609288648,65.0
9.416592745,45.0
10.00172724,44.0
13.17407277,77.0
5.33241702,66.0
3.11620314,54.0
4.608385574,65.0
10.12448346,44.0
10.01072522,44.0
11.07800624,74.0
7.459588021,69.0
5.21106954,51.0
3.938508738,64.0
7.296740189,48.0
10.71825016,43.0
10.38563085,73.0
7.479294407,69.0
7.294744447,48.0
4.678332744,65.0
5.16895057,51.0
10.71861863,43.0
11.09187108,74.0
8.183216341,70.0
7.302237336,48.0
0.471404521,59.0
3.735658467,53.0
7.90373561,47.0
6.881196547,68.0
6.818066303,68.0
5.155451259,51.0
0.203850604,58.0
2.304410492,55.0
7.189961872,48.0
8.292997951,70.0
6.118010846,67.0
5.150907156,51.0
0.199440374,58.0
1.599978903,56.0
4.391192532,52.0
7.566042559,69.0
3.997198664,64.0
7.957849267,47.0
0.178213904,58.0
1.226031919,60.0
2.291025971,55.0
7.548084291,69.0
1.876338467,61.0
5.154145522,51.0
2.307689573,55.0
1.920066875,61.0
1.603135221,56.0
