[step],attendance 
345.0,49.0
346.0,40.0
347.0,42.0
348.0,43.0
349.0,36.0
350.0,47.0
351.0,44.0
352.0,39.0
353.0,43.0
354.0,42.0
355.0,42.0
356.0,48.0
357.0,42.0
358.0,42.0
359.0,43.0
360.0,42.0
361.0,42.0
362.0,46.0
363.0,41.0
364.0,43.0
365.0,45.0
366.0,39.0
367.0,42.0
368.0,48.0
369.0,39.0
370.0,44.0
371.0,43.0
372.0,35.0
373.0,49.0
374.0,47.0
375.0,38.0
376.0,43.0
377.0,43.0
378.0,36.0
379.0,50.0
380.0,44.0
381.0,39.0
382.0,39.0
383.0,45.0
384.0,45.0
385.0,48.0
386.0,39.0
387.0,38.0
388.0,48.0
389.0,39.0
390.0,43.0
391.0,48.0
392.0,37.0
393.0,44.0
394.0,49.0
395.0,35.0
396.0,42.0
397.0,49.0
398.0,39.0
399.0,42.0
400.0,45.0
401.0,36.0
402.0,47.0
403.0,43.0
404.0,42.0
405.0,43.0
406.0,46.0
407.0,38.0
408.0,46.0
409.0,41.0
410.0,39.0
411.0,45.0
412.0,43.0
413.0,42.0
414.0,46.0
415.0,43.0
416.0,43.0
417.0,47.0
418.0,34.0
419.0,43.0
420.0,45.0
421.0,45.0
422.0,46.0
423.0,40.0
424.0,35.0
425.0,46.0
426.0,47.0
427.0,42.0
428.0,44.0
429.0,37.0
430.0,41.0
431.0,50.0
432.0,45.0
433.0,43.0
434.0,42.0
435.0,33.0
436.0,45.0
437.0,49.0
438.0,40.0
439.0,44.0
440.0,42.0
441.0,35.0
442.0,50.0
443.0,50.0
444.0,37.0
445.0,41.0
446.0,37.0
447.0,34.0
448.0,53.0
449.0,47.0
450.0,42.0
451.0,44.0
452.0,38.0
453.0,42.0
454.0,50.0
455.0,40.0
456.0,40.0
457.0,41.0
458.0,41.0
459.0,47.0
460.0,48.0
461.0,39.0
462.0,41.0
463.0,41.0
464.0,37.0
465.0,52.0
466.0,41.0
467.0,40.0
468.0,41.0
469.0,48.0
470.0,41.0
471.0,49.0
472.0,38.0
473.0,37.0
474.0,46.0
475.0,40.0
476.0,50.0
477.0,45.0
478.0,37.0
479.0,41.0
480.0,48.0
481.0,40.0
482.0,50.0
483.0,38.0
484.0,38.0
485.0,43.0
486.0,42.0
487.0,45.0
488.0,47.0
489.0,38.0
490.0,40.0
491.0,50.0
492.0,41.0
493.0,46.0
494.0,38.0
495.0,35.0
496.0,51.0
497.0,45.0
498.0,43.0
499.0,44.0
500.0,42.0
0.0,44.0
1.0,58.0
2.0,48.0
3.0,40.0
4.0,55.0
5.0,57.0
6.0,53.0
7.0,55.0
8.0,50.0
9.0,56.0
10.0,51.0
11.0,51.0
12.0,44.0
13.0,41.0
14.0,51.0
15.0,61.0
16.0,47.0
17.0,52.0
18.0,54.0
19.0,55.0
20.0,57.0
21.0,49.0
22.0,58.0
23.0,41.0
24.0,43.0
25.0,54.0
26.0,51.0
27.0,51.0
28.0,47.0
29.0,53.0
30.0,62.0
31.0,56.0
32.0,51.0
33.0,50.0
34.0,40.0
35.0,52.0
36.0,50.0
37.0,49.0
38.0,52.0
39.0,45.0
40.0,57.0
41.0,55.0
42.0,61.0
43.0,48.0
44.0,52.0
45.0,44.0
46.0,51.0
47.0,49.0
48.0,49.0
49.0,43.0
50.0,50.0
51.0,56.0
52.0,60.0
53.0,55.0
54.0,45.0
55.0,57.0
56.0,52.0
57.0,50.0
58.0,48.0
59.0,44.0
60.0,47.0
61.0,50.0
62.0,55.0
63.0,56.0
64.0,55.0
65.0,45.0
66.0,55.0
67.0,52.0
68.0,51.0
69.0,51.0
70.0,44.0
71.0,44.0
72.0,52.0
73.0,51.0
74.0,57.0
75.0,55.0
76.0,50.0
77.0,48.0
78.0,51.0
79.0,55.0
80.0,46.0
81.0,44.0
82.0,43.0
83.0,52.0
84.0,59.0
85.0,54.0
86.0,56.0
87.0,49.0
88.0,46.0
89.0,56.0
90.0,53.0
91.0,49.0
92.0,42.0
93.0,43.0
94.0,56.0
95.0,52.0
96.0,58.0
97.0,49.0
98.0,54.0
99.0,49.0
100.0,56.0
101.0,57.0
102.0,40.0
103.0,46.0
104.0,48.0
105.0,49.0
106.0,55.0
107.0,51.0
108.0,53.0
109.0,54.0
110.0,50.0
111.0,57.0
112.0,54.0
113.0,44.0
114.0,45.0
115.0,45.0
116.0,56.0
117.0,56.0
118.0,49.0
119.0,50.0
120.0,49.0
121.0,58.0
122.0,55.0
123.0,52.0
124.0,51.0
125.0,42.0
126.0,47.0
127.0,54.0
128.0,51.0
129.0,52.0
130.0,46.0
131.0,53.0
132.0,59.0
133.0,56.0
134.0,54.0
135.0,49.0
136.0,43.0
137.0,50.0
138.0,53.0
139.0,53.0
140.0,49.0
141.0,45.0
142.0,54.0
143.0,58.0
144.0,56.0
145.0,53.0
146.0,49.0
147.0,45.0
148.0,48.0
149.0,57.0
150.0,51.0
151.0,47.0
152.0,47.0
153.0,55.0
154.0,59.0
155.0,48.0
156.0,58.0
157.0,45.0
158.0,48.0
159.0,49.0
160.0,56.0
161.0,51.0
162.0,46.0
163.0,47.0
164.0,54.0
165.0,55.0
166.0,56.0
167.0,53.0
168.0,45.0
169.0,52.0
170.0,49.0
171.0,50.0
172.0,49.0
173.0,48.0
174.0,54.0
175.0,52.0
176.0,58.0
177.0,50.0
178.0,55.0
179.0,50.0
180.0,48.0
181.0,50.0
182.0,46.0
183.0,47.0
184.0,54.0
185.0,53.0
186.0,57.0
187.0,54.0
188.0,52.0
189.0,52.0
190.0,44.0
191.0,51.0
192.0,50.0
193.0,43.0
194.0,55.0
195.0,52.0
196.0,57.0
197.0,54.0
198.0,50.0
199.0,57.0
200.0,47.0
201.0,44.0
202.0,49.0
203.0,51.0
204.0,49.0
205.0,56.0
206.0,50.0
207.0,59.0
208.0,52.0
209.0,52.0
210.0,53.0
211.0,47.0
212.0,46.0
213.0,50.0
214.0,48.0
215.0,52.0
216.0,54.0
217.0,51.0
218.0,56.0
219.0,56.0
220.0,50.0
221.0,49.0
222.0,48.0
223.0,49.0
224.0,48.0
225.0,48.0
226.0,52.0
227.0,58.0
228.0,52.0
229.0,53.0
230.0,55.0
231.0,51.0
232.0,54.0
233.0,48.0
234.0,48.0
235.0,48.0
236.0,46.0
237.0,57.0
238.0,55.0
239.0,51.0
240.0,50.0
241.0,51.0
242.0,59.0
243.0,51.0
244.0,49.0
245.0,43.0
246.0,47.0
247.0,54.0
248.0,55.0
249.0,50.0
250.0,50.0
251.0,48.0
252.0,58.0
253.0,52.0
254.0,54.0
255.0,52.0
256.0,41.0
257.0,45.0
258.0,54.0
259.0,49.0
260.0,53.0
261.0,49.0
262.0,49.0
263.0,58.0
264.0,59.0
265.0,54.0
266.0,50.0
267.0,41.0
268.0,53.0
269.0,47.0
270.0,47.0
271.0,52.0
272.0,52.0
273.0,51.0
274.0,54.0
275.0,62.0
276.0,49.0
277.0,52.0
278.0,41.0
279.0,50.0
280.0,49.0
281.0,51.0
282.0,50.0
283.0,48.0
284.0,52.0
285.0,58.0
286.0,55.0
287.0,49.0
288.0,54.0
289.0,44.0
290.0,48.0
291.0,53.0
292.0,48.0
293.0,50.0
294.0,49.0
295.0,50.0
296.0,63.0
297.0,52.0
298.0,57.0
299.0,49.0
300.0,48.0
301.0,50.0
302.0,48.0
303.0,47.0
304.0,49.0
305.0,48.0
306.0,58.0
307.0,55.0
308.0,51.0
309.0,55.0
310.0,48.0
311.0,54.0
312.0,53.0
313.0,46.0
314.0,45.0
315.0,46.0
316.0,57.0
317.0,57.0
318.0,50.0
319.0,50.0
320.0,49.0
321.0,53.0
322.0,57.0
323.0,57.0
324.0,45.0
325.0,40.0
326.0,50.0
327.0,57.0
328.0,49.0
329.0,53.0
330.0,47.0
331.0,53.0
332.0,50.0
333.0,61.0
334.0,55.0
335.0,49.0
336.0,46.0
337.0,45.0
338.0,50.0
339.0,47.0
340.0,47.0
341.0,50.0
342.0,53.0
343.0,61.0
344.0,53.0
345.0,56.0
346.0,46.0
347.0,46.0
348.0,55.0
349.0,48.0
350.0,48.0
351.0,45.0
352.0,48.0
353.0,60.0
354.0,53.0
355.0,55.0
356.0,53.0
357.0,50.0
358.0,52.0
359.0,48.0
360.0,50.0
361.0,48.0
362.0,43.0
363.0,53.0
364.0,59.0
365.0,52.0
366.0,56.0
367.0,50.0
368.0,54.0
369.0,48.0
370.0,53.0
371.0,45.0
372.0,49.0
373.0,46.0
374.0,54.0
375.0,56.0
376.0,55.0
377.0,55.0
378.0,46.0
379.0,51.0
380.0,52.0
381.0,46.0
382.0,48.0
383.0,50.0
384.0,50.0
385.0,55.0
386.0,55.0
387.0,53.0
388.0,54.0
389.0,46.0
390.0,52.0
391.0,51.0
392.0,45.0
393.0,52.0
394.0,49.0
395.0,55.0
396.0,56.0
397.0,49.0
398.0,56.0
399.0,51.0
400.0,46.0
401.0,54.0
402.0,50.0
403.0,46.0
404.0,53.0
405.0,49.0
406.0,57.0
407.0,52.0
408.0,54.0
409.0,52.0
410.0,50.0
411.0,48.0
412.0,50.0
413.0,42.0
414.0,52.0
415.0,55.0
416.0,58.0
417.0,54.0
418.0,43.0
419.0,56.0
420.0,50.0
421.0,54.0
422.0,50.0
423.0,42.0
424.0,45.0
425.0,57.0
426.0,51.0
427.0,55.0
428.0,55.0
429.0,49.0
430.0,52.0
431.0,45.0
432.0,56.0
433.0,50.0
434.0,40.0
435.0,47.0
436.0,54.0
437.0,54.0
438.0,59.0
439.0,50.0
440.0,54.0
441.0,49.0
442.0,51.0
443.0,50.0
444.0,49.0
445.0,41.0
446.0,49.0
447.0,55.0
448.0,60.0
449.0,56.0
450.0,43.0
451.0,56.0
452.0,51.0
453.0,53.0
454.0,50.0
455.0,43.0
456.0,41.0
457.0,53.0
458.0,52.0
459.0,60.0
460.0,54.0
461.0,48.0
462.0,51.0
463.0,50.0
464.0,55.0
465.0,53.0
466.0,39.0
467.0,49.0
468.0,46.0
469.0,54.0
470.0,59.0
471.0,49.0
472.0,53.0
473.0,52.0
474.0,53.0
475.0,51.0
476.0,48.0
477.0,46.0
478.0,48.0
479.0,45.0
480.0,58.0
481.0,58.0
482.0,46.0
483.0,52.0
484.0,53.0
485.0,57.0
486.0,49.0
487.0,48.0
488.0,48.0
489.0,40.0
490.0,52.0
491.0,57.0
492.0,50.0
493.0,52.0
494.0,48.0
495.0,58.0
496.0,56.0
497.0,52.0
498.0,51.0
499.0,43.0
500.0,44.0
0.0,24.0
1.0,66.0
2.0,70.0
3.0,74.0
4.0,77.0
5.0,65.0
6.0,70.0
7.0,63.0
8.0,53.0
9.0,49.0
10.0,46.0
11.0,41.0
12.0,50.0
13.0,62.0
14.0,59.0
15.0,57.0
16.0,60.0
17.0,72.0
18.0,68.0
19.0,58.0
20.0,62.0
21.0,54.0
22.0,44.0
23.0,47.0
24.0,50.0
25.0,55.0
26.0,53.0
27.0,53.0
28.0,69.0
29.0,67.0
30.0,65.0
31.0,64.0
32.0,61.0
33.0,53.0
34.0,48.0
35.0,56.0
36.0,52.0
37.0,42.0
38.0,52.0
39.0,60.0
40.0,61.0
41.0,63.0
42.0,66.0
43.0,65.0
44.0,61.0
45.0,59.0
46.0,54.0
47.0,52.0
48.0,50.0
49.0,53.0
50.0,50.0
51.0,55.0
52.0,60.0
53.0,64.0
54.0,61.0
55.0,63.0
56.0,68.0
57.0,57.0
58.0,55.0
59.0,55.0
60.0,54.0
61.0,48.0
62.0,54.0
63.0,54.0
64.0,57.0
65.0,63.0
66.0,62.0
67.0,63.0
68.0,61.0
69.0,60.0
70.0,62.0
71.0,54.0
72.0,52.0
73.0,51.0
74.0,55.0
75.0,49.0
76.0,56.0
77.0,63.0
78.0,65.0
79.0,59.0
80.0,60.0
81.0,70.0
82.0,55.0
83.0,50.0
84.0,55.0
85.0,55.0
86.0,47.0
87.0,51.0
88.0,57.0
89.0,62.0
90.0,64.0
91.0,61.0
92.0,62.0
93.0,67.0
94.0,61.0
95.0,52.0
96.0,55.0
97.0,53.0
98.0,47.0
99.0,53.0
100.0,57.0
101.0,58.0
102.0,64.0
103.0,61.0
104.0,64.0
105.0,65.0
106.0,60.0
107.0,56.0
108.0,55.0
109.0,53.0
110.0,48.0
111.0,55.0
112.0,51.0
113.0,58.0
114.0,64.0
115.0,62.0
116.0,61.0
117.0,63.0
118.0,63.0
119.0,61.0
120.0,52.0
121.0,54.0
122.0,53.0
123.0,50.0
124.0,55.0
125.0,56.0
126.0,60.0
127.0,62.0
128.0,63.0
129.0,62.0
130.0,65.0
131.0,60.0
132.0,54.0
133.0,52.0
134.0,55.0
135.0,50.0
136.0,51.0
137.0,57.0
138.0,58.0
139.0,63.0
140.0,64.0
141.0,64.0
142.0,59.0
143.0,63.0
144.0,59.0
145.0,53.0
146.0,51.0
147.0,51.0
148.0,54.0
149.0,55.0
150.0,56.0
151.0,61.0
152.0,63.0
153.0,64.0
154.0,60.0
155.0,63.0
156.0,58.0
157.0,53.0
158.0,51.0
159.0,54.0
160.0,53.0
161.0,52.0
162.0,57.0
163.0,63.0
164.0,63.0
165.0,63.0
166.0,63.0
167.0,61.0
168.0,55.0
169.0,54.0
170.0,54.0
171.0,51.0
172.0,51.0
173.0,58.0
174.0,57.0
175.0,61.0
176.0,64.0
177.0,62.0
178.0,63.0
179.0,62.0
180.0,56.0
181.0,52.0
182.0,52.0
183.0,53.0
184.0,53.0
185.0,52.0
186.0,61.0
187.0,62.0
188.0,65.0
189.0,61.0
190.0,62.0
191.0,60.0
192.0,57.0
193.0,53.0
194.0,53.0
195.0,52.0
196.0,53.0
197.0,57.0
198.0,58.0
199.0,60.0
200.0,64.0
201.0,60.0
202.0,66.0
203.0,62.0
204.0,51.0
205.0,54.0
206.0,56.0
207.0,52.0
208.0,48.0
209.0,59.0
210.0,53.0
211.0,62.0
212.0,64.0
213.0,65.0
214.0,61.0
215.0,60.0
216.0,64.0
217.0,53.0
218.0,49.0
219.0,53.0
220.0,55.0
221.0,46.0
222.0,56.0
223.0,58.0
224.0,63.0
225.0,66.0
226.0,62.0
227.0,65.0
228.0,58.0
229.0,54.0
230.0,55.0
231.0,53.0
232.0,48.0
233.0,54.0
234.0,53.0
235.0,60.0
236.0,64.0
237.0,60.0
238.0,65.0
239.0,67.0
240.0,58.0
241.0,54.0
242.0,56.0
243.0,53.0
244.0,47.0
245.0,55.0
246.0,54.0
247.0,56.0
248.0,64.0
249.0,64.0
250.0,60.0
251.0,65.0
252.0,62.0
253.0,58.0
254.0,52.0
255.0,54.0
256.0,52.0
257.0,50.0
258.0,55.0
259.0,53.0
260.0,65.0
261.0,62.0
262.0,66.0
263.0,62.0
264.0,62.0
265.0,59.0
266.0,54.0
267.0,51.0
268.0,52.0
269.0,52.0
270.0,48.0
271.0,59.0
272.0,63.0
273.0,62.0
274.0,61.0
275.0,63.0
276.0,61.0
277.0,59.0
278.0,57.0
279.0,51.0
280.0,54.0
281.0,49.0
282.0,54.0
283.0,54.0
284.0,60.0
285.0,66.0
286.0,63.0
287.0,62.0
288.0,61.0
289.0,61.0
290.0,59.0
291.0,50.0
292.0,54.0
293.0,50.0
294.0,49.0
295.0,57.0
296.0,60.0
297.0,63.0
298.0,61.0
299.0,66.0
300.0,57.0
301.0,63.0
302.0,62.0
303.0,53.0
304.0,50.0
305.0,53.0
306.0,52.0
307.0,55.0
308.0,58.0
309.0,63.0
310.0,58.0
311.0,62.0
312.0,65.0
313.0,64.0
314.0,59.0
315.0,54.0
316.0,51.0
317.0,55.0
318.0,48.0
319.0,57.0
320.0,57.0
321.0,56.0
322.0,59.0
323.0,67.0
324.0,66.0
325.0,59.0
326.0,64.0
327.0,52.0
328.0,51.0
329.0,51.0
330.0,51.0
331.0,59.0
332.0,54.0
333.0,55.0
334.0,64.0
335.0,63.0
336.0,65.0
337.0,60.0
338.0,58.0
339.0,57.0
340.0,50.0
341.0,54.0
342.0,57.0
343.0,50.0
344.0,56.0
345.0,61.0
346.0,60.0
347.0,60.0
348.0,67.0
349.0,58.0
350.0,58.0
351.0,58.0
352.0,53.0
353.0,53.0
354.0,51.0
355.0,58.0
356.0,55.0
357.0,56.0
358.0,64.0
359.0,61.0
360.0,61.0
361.0,64.0
362.0,61.0
363.0,52.0
364.0,52.0
365.0,60.0
366.0,51.0
367.0,53.0
368.0,58.0
369.0,56.0
370.0,60.0
371.0,58.0
372.0,67.0
373.0,59.0
374.0,60.0
375.0,59.0
376.0,58.0
377.0,48.0
378.0,55.0
379.0,58.0
380.0,50.0
381.0,58.0
382.0,59.0
383.0,61.0
384.0,59.0
385.0,63.0
386.0,64.0
387.0,59.0
388.0,51.0
389.0,57.0
390.0,60.0
391.0,43.0
392.0,59.0
393.0,57.0
394.0,52.0
395.0,60.0
396.0,63.0
397.0,64.0
398.0,62.0
399.0,58.0
400.0,59.0
401.0,51.0
402.0,57.0
403.0,51.0
404.0,58.0
405.0,51.0
406.0,52.0
407.0,63.0
408.0,64.0
409.0,62.0
410.0,57.0
411.0,68.0
412.0,52.0
413.0,52.0
414.0,58.0
415.0,53.0
416.0,55.0
417.0,49.0
418.0,58.0
419.0,63.0
420.0,57.0
421.0,62.0
422.0,64.0
423.0,59.0
424.0,59.0
425.0,59.0
426.0,54.0
427.0,51.0
428.0,54.0
429.0,55.0
430.0,55.0
431.0,58.0
432.0,62.0
433.0,63.0
434.0,58.0
435.0,66.0
436.0,63.0
437.0,53.0
438.0,50.0
439.0,55.0
440.0,59.0
441.0,47.0
442.0,59.0
443.0,58.0
444.0,58.0
445.0,63.0
446.0,62.0
447.0,68.0
448.0,57.0
449.0,56.0
450.0,58.0
451.0,51.0
452.0,50.0
453.0,55.0
454.0,55.0
455.0,55.0
456.0,60.0
457.0,64.0
458.0,63.0
459.0,60.0
460.0,64.0
461.0,57.0
462.0,52.0
463.0,52.0
464.0,55.0
465.0,53.0
466.0,51.0
467.0,61.0
468.0,59.0
469.0,65.0
470.0,60.0
471.0,63.0
472.0,59.0
473.0,58.0
474.0,56.0
475.0,51.0
476.0,52.0
477.0,54.0
478.0,54.0
479.0,56.0
480.0,64.0
481.0,63.0
482.0,59.0
483.0,67.0
484.0,61.0
485.0,53.0
486.0,54.0
487.0,57.0
488.0,51.0
489.0,47.0
490.0,62.0
491.0,51.0
492.0,62.0
493.0,61.0
494.0,61.0
495.0,62.0
496.0,64.0
497.0,60.0
498.0,51.0
499.0,57.0
500.0,53.0
0.0,29.0
1.0,67.0
2.0,55.0
3.0,45.0
4.0,69.0
5.0,67.0
6.0,46.0
7.0,65.0
8.0,72.0
9.0,73.0
10.0,65.0
11.0,56.0
12.0,61.0
13.0,63.0
14.0,63.0
15.0,61.0
16.0,61.0
17.0,62.0
18.0,66.0
19.0,72.0
20.0,70.0
21.0,65.0
22.0,69.0
23.0,61.0
24.0,69.0
25.0,64.0
26.0,63.0
27.0,65.0
28.0,65.0
29.0,66.0
30.0,68.0
31.0,71.0
32.0,69.0
33.0,63.0
34.0,67.0
35.0,71.0
36.0,70.0
37.0,67.0
38.0,63.0
39.0,65.0
40.0,64.0
41.0,66.0
42.0,68.0
43.0,70.0
44.0,66.0
45.0,63.0
46.0,72.0
47.0,71.0
48.0,68.0
49.0,67.0
50.0,66.0
51.0,64.0
52.0,67.0
53.0,67.0
54.0,68.0
55.0,64.0
56.0,64.0
57.0,66.0
58.0,74.0
59.0,75.0
60.0,66.0
61.0,64.0
62.0,65.0
63.0,62.0
64.0,62.0
65.0,68.0
66.0,70.0
67.0,63.0
68.0,66.0
69.0,70.0
70.0,72.0
71.0,70.0
72.0,67.0
73.0,67.0
74.0,68.0
75.0,62.0
76.0,64.0
77.0,68.0
78.0,68.0
79.0,65.0
80.0,65.0
81.0,72.0
82.0,70.0
83.0,68.0
84.0,67.0
85.0,67.0
86.0,64.0
87.0,69.0
88.0,69.0
89.0,65.0
90.0,63.0
91.0,66.0
92.0,69.0
93.0,72.0
94.0,70.0
95.0,65.0
96.0,66.0
97.0,67.0
98.0,68.0
99.0,70.0
100.0,66.0
101.0,61.0
102.0,64.0
103.0,69.0
104.0,69.0
105.0,72.0
106.0,65.0
107.0,65.0
108.0,65.0
109.0,72.0
110.0,69.0
111.0,65.0
112.0,61.0
113.0,64.0
114.0,64.0
115.0,66.0
116.0,72.0
117.0,68.0
118.0,64.0
119.0,65.0
120.0,71.0
121.0,72.0
122.0,67.0
123.0,62.0
124.0,66.0
125.0,62.0
126.0,63.0
127.0,69.0
128.0,72.0
129.0,64.0
130.0,63.0
131.0,71.0
132.0,68.0
133.0,70.0
134.0,66.0
135.0,68.0
136.0,65.0
137.0,67.0
138.0,65.0
139.0,68.0
140.0,68.0
141.0,64.0
142.0,67.0
143.0,68.0
144.0,69.0
145.0,73.0
146.0,67.0
147.0,64.0
148.0,65.0
149.0,67.0
150.0,68.0
151.0,69.0
152.0,65.0
153.0,63.0
154.0,67.0
155.0,69.0
156.0,73.0
157.0,70.0
158.0,64.0
159.0,61.0
160.0,64.0
161.0,70.0
162.0,70.0
163.0,65.0
164.0,66.0
165.0,66.0
166.0,65.0
167.0,68.0
168.0,72.0
169.0,68.0
170.0,62.0
171.0,67.0
172.0,69.0
173.0,67.0
174.0,66.0
175.0,69.0
176.0,66.0
177.0,61.0
178.0,69.0
179.0,75.0
180.0,70.0
181.0,60.0
182.0,62.0
183.0,65.0
184.0,68.0
185.0,64.0
186.0,66.0
187.0,68.0
188.0,64.0
189.0,66.0
190.0,76.0
191.0,70.0
192.0,61.0
193.0,59.0
194.0,68.0
195.0,71.0
196.0,66.0
197.0,61.0
198.0,66.0
199.0,60.0
200.0,64.0
201.0,72.0
202.0,76.0
203.0,65.0
204.0,62.0
205.0,68.0
206.0,63.0
207.0,68.0
208.0,66.0
209.0,66.0
210.0,66.0
211.0,69.0
212.0,65.0
213.0,67.0
214.0,71.0
215.0,68.0
216.0,62.0
217.0,64.0
218.0,72.0
219.0,71.0
220.0,66.0
221.0,62.0
222.0,64.0
223.0,63.0
224.0,66.0
225.0,71.0
226.0,68.0
227.0,63.0
228.0,63.0
229.0,75.0
230.0,73.0
231.0,64.0
232.0,62.0
233.0,66.0
234.0,59.0
235.0,61.0
236.0,69.0
237.0,72.0
238.0,62.0
239.0,69.0
240.0,70.0
241.0,70.0
242.0,64.0
243.0,65.0
244.0,70.0
245.0,65.0
246.0,63.0
247.0,62.0
248.0,71.0
249.0,70.0
250.0,65.0
251.0,60.0
252.0,69.0
253.0,71.0
254.0,70.0
255.0,68.0
256.0,68.0
257.0,64.0
258.0,60.0
259.0,66.0
260.0,73.0
261.0,68.0
262.0,60.0
263.0,64.0
264.0,70.0
265.0,71.0
266.0,69.0
267.0,67.0
268.0,65.0
269.0,62.0
270.0,64.0
271.0,72.0
272.0,70.0
273.0,62.0
274.0,60.0
275.0,70.0
276.0,70.0
277.0,69.0
278.0,66.0
279.0,70.0
280.0,63.0
281.0,60.0
282.0,70.0
283.0,74.0
284.0,65.0
285.0,58.0
286.0,64.0
287.0,68.0
288.0,69.0
289.0,65.0
290.0,68.0
291.0,69.0
292.0,63.0
293.0,67.0
294.0,73.0
295.0,69.0
296.0,59.0
297.0,64.0
298.0,69.0
299.0,69.0
300.0,65.0
301.0,65.0
302.0,67.0
303.0,62.0
304.0,64.0
305.0,76.0
306.0,71.0
307.0,63.0
308.0,58.0
309.0,68.0
310.0,68.0
311.0,69.0
312.0,62.0
313.0,67.0
314.0,65.0
315.0,63.0
316.0,71.0
317.0,74.0
318.0,64.0
319.0,57.0
320.0,69.0
321.0,68.0
322.0,69.0
323.0,64.0
324.0,64.0
325.0,62.0
326.0,69.0
327.0,66.0
328.0,69.0
329.0,69.0
330.0,68.0
331.0,60.0
332.0,68.0
333.0,70.0
334.0,65.0
335.0,61.0
336.0,66.0
337.0,70.0
338.0,69.0
339.0,67.0
340.0,67.0
341.0,67.0
342.0,64.0
343.0,68.0
344.0,73.0
345.0,65.0
346.0,59.0
347.0,67.0
348.0,70.0
349.0,71.0
350.0,65.0
351.0,66.0
352.0,65.0
353.0,66.0
354.0,66.0
355.0,71.0
356.0,68.0
357.0,62.0
358.0,65.0
359.0,69.0
360.0,73.0
361.0,67.0
362.0,63.0
363.0,65.0
364.0,67.0
365.0,64.0
366.0,65.0
367.0,70.0
368.0,69.0
369.0,64.0
370.0,68.0
371.0,72.0
372.0,67.0
373.0,63.0
374.0,69.0
375.0,69.0
376.0,62.0
377.0,69.0
378.0,71.0
379.0,64.0
380.0,60.0
381.0,69.0
382.0,71.0
383.0,70.0
384.0,68.0
385.0,64.0
386.0,66.0
387.0,66.0
388.0,66.0
389.0,71.0
390.0,68.0
391.0,64.0
392.0,60.0
393.0,71.0
394.0,73.0
395.0,72.0
396.0,59.0
397.0,64.0
398.0,62.0
399.0,67.0
400.0,65.0
401.0,71.0
402.0,66.0
403.0,64.0
404.0,67.0
405.0,70.0
406.0,71.0
407.0,66.0
408.0,64.0
409.0,65.0
410.0,68.0
411.0,63.0
412.0,65.0
413.0,69.0
414.0,67.0
415.0,65.0
416.0,72.0
417.0,72.0
418.0,64.0
419.0,63.0
420.0,66.0
421.0,71.0
422.0,69.0
423.0,63.0
424.0,64.0
425.0,65.0
426.0,65.0
427.0,70.0
428.0,72.0
429.0,64.0
430.0,61.0
431.0,69.0
432.0,72.0
433.0,72.0
434.0,67.0
435.0,67.0
436.0,61.0
437.0,62.0
438.0,65.0
439.0,71.0
440.0,68.0
441.0,63.0
442.0,67.0
443.0,70.0
444.0,71.0
445.0,66.0
446.0,68.0
447.0,66.0
448.0,62.0
449.0,63.0
450.0,68.0
451.0,68.0
452.0,68.0
453.0,64.0
454.0,66.0
455.0,69.0
456.0,75.0
457.0,70.0
458.0,62.0
459.0,65.0
460.0,67.0
461.0,64.0
462.0,65.0
463.0,67.0
464.0,64.0
465.0,62.0
466.0,69.0
467.0,78.0
468.0,68.0
469.0,59.0
470.0,65.0
471.0,68.0
472.0,69.0
473.0,62.0
474.0,64.0
475.0,64.0
476.0,66.0
477.0,62.0
478.0,73.0
479.0,73.0
480.0,65.0
481.0,61.0
482.0,66.0
483.0,70.0
484.0,68.0
485.0,65.0
486.0,61.0
487.0,61.0
488.0,65.0
489.0,67.0
490.0,74.0
491.0,66.0
492.0,64.0
493.0,68.0
494.0,68.0
495.0,65.0
496.0,69.0
497.0,66.0
498.0,61.0
499.0,64.0
500.0,68.0
0.0,70.0
1.0,33.0
2.0,37.0
3.0,45.0
4.0,31.0
5.0,34.0
6.0,49.0
7.0,56.0
8.0,52.0
9.0,51.0
10.0,42.0
11.0,49.0
12.0,51.0
13.0,57.0
14.0,64.0
15.0,57.0
16.0,51.0
17.0,55.0
18.0,50.0
19.0,48.0
20.0,46.0
21.0,48.0
22.0,39.0
23.0,55.0
24.0,48.0
25.0,46.0
26.0,45.0
27.0,48.0
28.0,46.0
29.0,47.0
30.0,49.0
31.0,47.0
32.0,50.0
33.0,54.0
34.0,50.0
35.0,51.0
36.0,44.0
37.0,47.0
38.0,45.0
39.0,48.0
40.0,44.0
41.0,48.0
42.0,46.0
43.0,49.0
44.0,40.0
45.0,47.0
46.0,40.0
47.0,46.0
48.0,42.0
49.0,52.0
50.0,41.0
51.0,52.0
52.0,46.0
53.0,48.0
54.0,42.0
55.0,49.0
56.0,45.0
57.0,50.0
58.0,39.0
59.0,52.0
60.0,43.0
61.0,49.0
62.0,40.0
63.0,46.0
64.0,41.0
65.0,50.0
66.0,39.0
67.0,48.0
68.0,44.0
69.0,45.0
70.0,44.0
71.0,47.0
72.0,47.0
73.0,42.0
74.0,49.0
75.0,47.0
76.0,44.0
77.0,46.0
78.0,46.0
79.0,49.0
80.0,41.0
81.0,47.0
82.0,42.0
83.0,44.0
84.0,39.0
85.0,53.0
86.0,43.0
87.0,47.0
88.0,41.0
89.0,49.0
