attendance,[step] 
61.0,202.0
63.0,203.0
51.0,204.0
57.0,205.0
61.0,206.0
49.0,207.0
56.0,208.0
59.0,209.0
51.0,210.0
53.0,211.0
51.0,212.0
53.0,213.0
56.0,214.0
53.0,215.0
54.0,216.0
59.0,217.0
54.0,218.0
53.0,219.0
53.0,220.0
54.0,221.0
57.0,222.0
61.0,223.0
58.0,224.0
60.0,225.0
59.0,226.0
57.0,227.0
61.0,228.0
61.0,229.0
61.0,230.0
55.0,231.0
57.0,232.0
53.0,233.0
52.0,234.0
59.0,235.0
52.0,236.0
53.0,237.0
52.0,238.0
53.0,239.0
56.0,240.0
50.0,241.0
48.0,242.0
60.0,243.0
52.0,244.0
54.0,245.0
56.0,246.0
51.0,247.0
53.0,248.0
59.0,249.0
65.0,250.0
63.0,251.0
63.0,252.0
59.0,253.0
51.0,254.0
61.0,255.0
57.0,256.0
54.0,257.0
59.0,258.0
53.0,259.0
53.0,260.0
53.0,261.0
49.0,262.0
52.0,263.0
56.0,264.0
52.0,265.0
56.0,266.0
54.0,267.0
46.0,268.0
45.0,269.0
56.0,270.0
58.0,271.0
63.0,272.0
63.0,273.0
55.0,274.0
57.0,275.0
58.0,276.0
60.0,277.0
60.0,278.0
59.0,279.0
54.0,280.0
56.0,281.0
54.0,282.0
51.0,283.0
48.0,284.0
57.0,285.0
52.0,286.0
60.0,287.0
59.0,288.0
49.0,289.0
49.0,290.0
51.0,291.0
49.0,292.0
61.0,293.0
59.0,294.0
55.0,295.0
59.0,296.0
57.0,297.0
50.0,298.0
58.0,299.0
64.0,300.0
58.0,301.0
61.0,302.0
57.0,303.0
50.0,304.0
53.0,305.0
55.0,306.0
49.0,307.0
59.0,308.0
57.0,309.0
49.0,310.0
51.0,311.0
53.0,312.0
47.0,313.0
57.0,314.0
55.0,315.0
60.0,316.0
62.0,317.0
55.0,318.0
51.0,319.0
55.0,320.0
57.0,321.0
56.0,322.0
66.0,323.0
55.0,324.0
56.0,325.0
50.0,326.0
56.0,327.0
53.0,328.0
58.0,329.0
53.0,330.0
56.0,331.0
57.0,332.0
55.0,333.0
48.0,334.0
56.0,335.0
52.0,336.0
52.0,337.0
61.0,338.0
53.0,339.0
56.0,340.0
56.0,341.0
57.0,342.0
53.0,343.0
63.0,344.0
61.0,345.0
58.0,346.0
51.0,347.0
58.0,348.0
53.0,349.0
57.0,350.0
50.0,351.0
51.0,352.0
59.0,353.0
54.0,354.0
53.0,355.0
56.0,356.0
51.0,357.0
52.0,358.0
60.0,359.0
52.0,360.0
54.0,361.0
53.0,362.0
61.0,363.0
48.0,364.0
56.0,365.0
59.0,366.0
57.0,367.0
56.0,368.0
60.0,369.0
54.0,370.0
59.0,371.0
57.0,372.0
52.0,373.0
58.0,374.0
55.0,375.0
58.0,376.0
51.0,377.0
55.0,378.0
54.0,379.0
53.0,380.0
55.0,381.0
54.0,382.0
50.0,383.0
58.0,384.0
52.0,385.0
58.0,386.0
54.0,387.0
55.0,388.0
60.0,389.0
53.0,390.0
60.0,391.0
57.0,392.0
63.0,393.0
57.0,394.0
62.0,395.0
57.0,396.0
58.0,397.0
54.0,398.0
59.0,399.0
49.0,400.0
56.0,401.0
55.0,402.0
48.0,403.0
54.0,404.0
50.0,405.0
55.0,406.0
55.0,407.0
51.0,408.0
48.0,409.0
59.0,410.0
48.0,411.0
54.0,412.0
55.0,413.0
61.0,414.0
61.0,415.0
61.0,416.0
61.0,417.0
57.0,418.0
55.0,419.0
58.0,420.0
61.0,421.0
56.0,422.0
56.0,423.0
50.0,424.0
50.0,425.0
51.0,426.0
56.0,427.0
52.0,428.0
54.0,429.0
54.0,430.0
56.0,431.0
47.0,432.0
50.0,433.0
54.0,434.0
52.0,435.0
59.0,436.0
59.0,437.0
57.0,438.0
57.0,439.0
58.0,440.0
60.0,441.0
62.0,442.0
57.0,443.0
58.0,444.0
57.0,445.0
50.0,446.0
53.0,447.0
56.0,448.0
54.0,449.0
53.0,450.0
55.0,451.0
54.0,452.0
53.0,453.0
51.0,454.0
53.0,455.0
56.0,456.0
57.0,457.0
54.0,458.0
57.0,459.0
54.0,460.0
52.0,461.0
60.0,462.0
60.0,463.0
58.0,464.0
64.0,465.0
56.0,466.0
57.0,467.0
59.0,468.0
58.0,469.0
56.0,470.0
52.0,471.0
56.0,472.0
51.0,473.0
54.0,474.0
54.0,475.0
48.0,476.0
54.0,477.0
52.0,478.0
54.0,479.0
60.0,480.0
48.0,481.0
54.0,482.0
58.0,483.0
53.0,484.0
55.0,485.0
60.0,486.0
59.0,487.0
56.0,488.0
59.0,489.0
61.0,490.0
59.0,491.0
59.0,492.0
56.0,493.0
53.0,494.0
60.0,495.0
50.0,496.0
52.0,497.0
56.0,498.0
51.0,499.0
49.0,500.0
95.0,0.0
60.0,1.0
56.0,2.0
50.0,3.0
56.0,4.0
49.0,5.0
66.0,6.0
61.0,7.0
55.0,8.0
71.0,9.0
62.0,10.0
59.0,11.0
59.0,12.0
60.0,13.0
61.0,14.0
51.0,15.0
53.0,16.0
63.0,17.0
50.0,18.0
52.0,19.0
49.0,20.0
62.0,21.0
62.0,22.0
62.0,23.0
60.0,24.0
66.0,25.0
63.0,26.0
72.0,27.0
66.0,28.0
74.0,29.0
69.0,30.0
61.0,31.0
67.0,32.0
64.0,33.0
63.0,34.0
58.0,35.0
63.0,36.0
62.0,37.0
62.0,38.0
57.0,39.0
60.0,40.0
60.0,41.0
58.0,42.0
54.0,43.0
58.0,44.0
62.0,45.0
68.0,46.0
67.0,47.0
66.0,48.0
69.0,49.0
70.0,50.0
67.0,51.0
69.0,52.0
71.0,53.0
67.0,54.0
62.0,55.0
65.0,56.0
65.0,57.0
56.0,58.0
63.0,59.0
64.0,60.0
64.0,61.0
66.0,62.0
56.0,63.0
57.0,64.0
65.0,65.0
57.0,66.0
58.0,67.0
66.0,68.0
61.0,69.0
63.0,70.0
67.0,71.0
65.0,72.0
70.0,73.0
70.0,74.0
58.0,75.0
66.0,76.0
69.0,77.0
63.0,78.0
64.0,79.0
63.0,80.0
63.0,81.0
60.0,82.0
67.0,83.0
62.0,84.0
59.0,85.0
66.0,86.0
56.0,87.0
59.0,88.0
65.0,89.0
58.0,90.0
67.0,91.0
69.0,92.0
62.0,93.0
67.0,94.0
73.0,95.0
62.0,96.0
63.0,97.0
69.0,98.0
63.0,99.0
66.0,100.0
66.0,101.0
62.0,102.0
62.0,103.0
64.0,104.0
62.0,105.0
63.0,106.0
63.0,107.0
59.0,108.0
57.0,109.0
61.0,110.0
60.0,111.0
61.0,112.0
70.0,113.0
64.0,114.0
67.0,115.0
68.0,116.0
64.0,117.0
65.0,118.0
69.0,119.0
62.0,120.0
64.0,121.0
69.0,122.0
61.0,123.0
66.0,124.0
64.0,125.0
62.0,126.0
63.0,127.0
67.0,128.0
58.0,129.0
63.0,130.0
66.0,131.0
56.0,132.0
63.0,133.0
67.0,134.0
58.0,135.0
66.0,136.0
70.0,137.0
60.0,138.0
68.0,139.0
69.0,140.0
62.0,141.0
66.0,142.0
68.0,143.0
60.0,144.0
69.0,145.0
69.0,146.0
61.0,147.0
66.0,148.0
65.0,149.0
60.0,150.0
63.0,151.0
63.0,152.0
56.0,153.0
63.0,154.0
64.0,155.0
61.0,156.0
66.0,157.0
67.0,158.0
59.0,159.0
67.0,160.0
65.0,161.0
60.0,162.0
70.0,163.0
69.0,164.0
59.0,165.0
65.0,166.0
64.0,167.0
60.0,168.0
68.0,169.0
65.0,170.0
58.0,171.0
67.0,172.0
62.0,173.0
56.0,174.0
69.0,175.0
64.0,176.0
58.0,177.0
68.0,178.0
58.0,179.0
61.0,180.0
71.0,181.0
68.0,182.0
60.0,183.0
68.0,184.0
58.0,185.0
57.0,186.0
67.0,187.0
65.0,188.0
60.0,189.0
67.0,190.0
58.0,191.0
59.0,192.0
68.0,193.0
65.0,194.0
62.0,195.0
68.0,196.0
62.0,197.0
61.0,198.0
67.0,199.0
67.0,200.0
63.0,201.0
67.0,202.0
63.0,203.0
61.0,204.0
65.0,205.0
62.0,206.0
59.0,207.0
66.0,208.0
65.0,209.0
62.0,210.0
67.0,211.0
64.0,212.0
63.0,213.0
67.0,214.0
66.0,215.0
61.0,216.0
67.0,217.0
62.0,218.0
58.0,219.0
70.0,220.0
65.0,221.0
61.0,222.0
68.0,223.0
64.0,224.0
62.0,225.0
66.0,226.0
63.0,227.0
62.0,228.0
69.0,229.0
63.0,230.0
60.0,231.0
69.0,232.0
62.0,233.0
64.0,234.0
71.0,235.0
63.0,236.0
64.0,237.0
68.0,238.0
58.0,239.0
63.0,240.0
69.0,241.0
63.0,242.0
62.0,243.0
68.0,244.0
62.0,245.0
63.0,246.0
68.0,247.0
61.0,248.0
64.0,249.0
65.0,250.0
64.0,251.0
61.0,252.0
63.0,253.0
66.0,254.0
60.0,255.0
68.0,256.0
65.0,257.0
60.0,258.0
65.0,259.0
61.0,260.0
62.0,261.0
71.0,262.0
65.0,263.0
62.0,264.0
63.0,265.0
58.0,266.0
59.0,267.0
68.0,268.0
66.0,269.0
65.0,270.0
61.0,271.0
60.0,272.0
67.0,273.0
69.0,274.0
64.0,275.0
64.0,276.0
68.0,277.0
61.0,278.0
64.0,279.0
69.0,280.0
65.0,281.0
60.0,282.0
61.0,283.0
66.0,284.0
62.0,285.0
67.0,286.0
63.0,287.0
61.0,288.0
62.0,289.0
58.0,290.0
60.0,291.0
69.0,292.0
67.0,293.0
62.0,294.0
63.0,295.0
58.0,296.0
65.0,297.0
67.0,298.0
64.0,299.0
64.0,300.0
66.0,301.0
59.0,302.0
63.0,303.0
69.0,304.0
59.0,305.0
62.0,306.0
68.0,307.0
65.0,308.0
67.0,309.0
67.0,310.0
62.0,311.0
65.0,312.0
66.0,313.0
57.0,314.0
63.0,315.0
66.0,316.0
61.0,317.0
64.0,318.0
66.0,319.0
60.0,320.0
63.0,321.0
66.0,322.0
63.0,323.0
63.0,324.0
63.0,325.0
62.0,326.0
66.0,327.0
68.0,328.0
58.0,329.0
65.0,330.0
67.0,331.0
60.0,332.0
68.0,333.0
63.0,334.0
63.0,335.0
65.0,336.0
66.0,337.0
63.0,338.0
65.0,339.0
64.0,340.0
61.0,341.0
68.0,342.0
60.0,343.0
61.0,344.0
69.0,345.0
62.0,346.0
60.0,347.0
66.0,348.0
61.0,349.0
65.0,350.0
68.0,351.0
62.0,352.0
67.0,353.0
70.0,354.0
59.0,355.0
63.0,356.0
67.0,357.0
60.0,358.0
64.0,359.0
70.0,360.0
63.0,361.0
65.0,362.0
70.0,363.0
61.0,364.0
65.0,365.0
66.0,366.0
60.0,367.0
62.0,368.0
64.0,369.0
62.0,370.0
66.0,371.0
64.0,372.0
63.0,373.0
64.0,374.0
63.0,375.0
64.0,376.0
62.0,377.0
64.0,378.0
62.0,379.0
62.0,380.0
63.0,381.0
64.0,382.0
67.0,383.0
64.0,384.0
64.0,385.0
64.0,386.0
64.0,387.0
63.0,388.0
63.0,389.0
64.0,390.0
66.0,391.0
67.0,392.0
65.0,393.0
63.0,394.0
65.0,395.0
62.0,396.0
62.0,397.0
63.0,398.0
62.0,399.0
62.0,400.0
62.0,401.0
65.0,402.0
63.0,403.0
65.0,404.0
66.0,405.0
66.0,406.0
69.0,407.0
67.0,408.0
62.0,409.0
64.0,410.0
64.0,411.0
61.0,412.0
67.0,413.0
67.0,414.0
59.0,415.0
63.0,416.0
61.0,417.0
60.0,418.0
66.0,419.0
64.0,420.0
62.0,421.0
59.0,422.0
60.0,423.0
62.0,424.0
68.0,425.0
67.0,426.0
64.0,427.0
67.0,428.0
65.0,429.0
65.0,430.0
67.0,431.0
65.0,432.0
64.0,433.0
63.0,434.0
64.0,435.0
63.0,436.0
65.0,437.0
63.0,438.0
59.0,439.0
66.0,440.0
65.0,441.0
61.0,442.0
65.0,443.0
60.0,444.0
64.0,445.0
62.0,446.0
61.0,447.0
68.0,448.0
68.0,449.0
69.0,450.0
64.0,451.0
65.0,452.0
63.0,453.0
64.0,454.0
66.0,455.0
67.0,456.0
62.0,457.0
60.0,458.0
66.0,459.0
59.0,460.0
60.0,461.0
65.0,462.0
70.0,463.0
66.0,464.0
62.0,465.0
56.0,466.0
63.0,467.0
66.0,468.0
66.0,469.0
65.0,470.0
62.0,471.0
62.0,472.0
64.0,473.0
66.0,474.0
66.0,475.0
67.0,476.0
61.0,477.0
63.0,478.0
63.0,479.0
62.0,480.0
63.0,481.0
64.0,482.0
68.0,483.0
65.0,484.0
61.0,485.0
61.0,486.0
64.0,487.0
65.0,488.0
65.0,489.0
64.0,490.0
65.0,491.0
64.0,492.0
66.0,493.0
65.0,494.0
65.0,495.0
64.0,496.0
65.0,497.0
64.0,498.0
62.0,499.0
61.0,500.0
26.0,0.0
39.0,1.0
60.0,2.0
61.0,3.0
34.0,4.0
41.0,5.0
39.0,6.0
50.0,7.0
47.0,8.0
44.0,9.0
39.0,10.0
39.0,11.0
39.0,12.0
48.0,13.0
43.0,14.0
40.0,15.0
38.0,16.0
46.0,17.0
37.0,18.0
45.0,19.0
48.0,20.0
40.0,21.0
31.0,22.0
55.0,23.0
36.0,24.0
48.0,25.0
45.0,26.0
47.0,27.0
29.0,28.0
39.0,29.0
49.0,30.0
42.0,31.0
48.0,32.0
41.0,33.0
35.0,34.0
40.0,35.0
48.0,36.0
43.0,37.0
41.0,38.0
43.0,39.0
36.0,40.0
44.0,41.0
44.0,42.0
48.0,43.0
33.0,44.0
42.0,45.0
44.0,46.0
43.0,47.0
38.0,48.0
53.0,49.0
35.0,50.0
38.0,51.0
50.0,52.0
52.0,53.0
33.0,54.0
44.0,55.0
39.0,56.0
44.0,57.0
43.0,58.0
50.0,59.0
32.0,60.0
39.0,61.0
51.0,62.0
46.0,63.0
37.0,64.0
50.0,65.0
28.0,66.0
41.0,67.0
51.0,68.0
59.0,69.0
30.0,70.0
49.0,71.0
40.0,72.0
32.0,73.0
53.0,74.0
54.0,75.0
35.0,76.0
38.0,77.0
43.0,78.0
44.0,79.0
48.0,80.0
45.0,81.0
38.0,82.0
35.0,83.0
47.0,84.0
44.0,85.0
48.0,86.0
43.0,87.0
42.0,88.0
28.0,89.0
46.0,90.0
48.0,91.0
48.0,92.0
41.0,93.0
46.0,94.0
28.0,95.0
50.0,96.0
50.0,97.0
48.0,98.0
35.0,99.0
45.0,100.0
28.0,101.0
50.0,102.0
56.0,103.0
49.0,104.0
25.0,105.0
47.0,106.0
29.0,107.0
51.0,108.0
53.0,109.0
52.0,110.0
19.0,111.0
49.0,112.0
43.0,113.0
49.0,114.0
54.0,115.0
50.0,116.0
16.0,117.0
50.0,118.0
49.0,119.0
52.0,120.0
52.0,121.0
54.0,122.0
16.0,123.0
54.0,124.0
60.0,125.0
51.0,126.0
35.0,127.0
51.0,128.0
19.0,129.0
55.0,130.0
58.0,131.0
47.0,132.0
25.0,133.0
53.0,134.0
24.0,135.0
50.0,136.0
55.0,137.0
48.0,138.0
29.0,139.0
48.0,140.0
33.0,141.0
53.0,142.0
54.0,143.0
41.0,144.0
29.0,145.0
46.0,146.0
33.0,147.0
56.0,148.0
56.0,149.0
37.0,150.0
28.0,151.0
52.0,152.0
22.0,153.0
59.0,154.0
61.0,155.0
54.0,156.0
19.0,157.0
48.0,158.0
32.0,159.0
57.0,160.0
57.0,161.0
46.0,162.0
23.0,163.0
57.0,164.0
31.0,165.0
49.0,166.0
59.0,167.0
48.0,168.0
29.0,169.0
44.0,170.0
36.0,171.0
59.0,172.0
48.0,173.0
44.0,174.0
29.0,175.0
48.0,176.0
32.0,177.0
47.0,178.0
63.0,179.0
43.0,180.0
28.0,181.0
47.0,182.0
39.0,183.0
50.0,184.0
47.0,185.0
51.0,186.0
21.0,187.0
41.0,188.0
49.0,189.0
48.0,190.0
53.0,191.0
56.0,192.0
21.0,193.0
48.0,194.0
47.0,195.0
49.0,196.0
41.0,197.0
58.0,198.0
27.0,199.0
40.0,200.0
54.0,201.0
49.0,202.0
46.0,203.0
49.0,204.0
26.0,205.0
48.0,206.0
45.0,207.0
48.0,208.0
32.0,209.0
55.0,210.0
37.0,211.0
35.0,212.0
45.0,213.0
48.0,214.0
45.0,215.0
45.0,216.0
33.0,217.0
43.0,218.0
38.0,219.0
50.0,220.0
44.0,221.0
46.0,222.0
35.0,223.0
40.0,224.0
40.0,225.0
50.0,226.0
42.0,227.0
46.0,228.0
26.0,229.0
43.0,230.0
45.0,231.0
51.0,232.0
46.0,233.0
47.0,234.0
28.0,235.0
43.0,236.0
47.0,237.0
50.0,238.0
43.0,239.0
55.0,240.0
20.0,241.0
36.0,242.0
56.0,243.0
53.0,244.0
40.0,245.0
58.0,246.0
20.0,247.0
42.0,248.0
52.0,249.0
60.0,250.0
34.0,251.0
54.0,252.0
33.0,253.0
38.0,254.0
46.0,255.0
49.0,256.0
40.0,257.0
45.0,258.0
31.0,259.0
46.0,260.0
45.0,261.0
44.0,262.0
35.0,263.0
44.0,264.0
42.0,265.0
41.0,266.0
43.0,267.0
48.0,268.0
33.0,269.0
42.0,270.0
41.0,271.0
53.0,272.0
38.0,273.0
48.0,274.0
33.0,275.0
38.0,276.0
45.0,277.0
56.0,278.0
34.0,279.0
47.0,280.0
39.0,281.0
34.0,282.0
41.0,283.0
59.0,284.0
37.0,285.0
44.0,286.0
34.0,287.0
40.0,288.0
40.0,289.0
54.0,290.0
43.0,291.0
39.0,292.0
34.0,293.0
42.0,294.0
39.0,295.0
60.0,296.0
47.0,297.0
38.0,298.0
35.0,299.0
43.0,300.0
31.0,301.0
60.0,302.0
53.0,303.0
36.0,304.0
32.0,305.0
48.0,306.0
28.0,307.0
61.0,308.0
57.0,309.0
39.0,310.0
22.0,311.0
51.0,312.0
23.0,313.0
61.0,314.0
65.0,315.0
47.0,316.0
20.0,317.0
55.0,318.0
26.0,319.0
60.0,320.0
66.0,321.0
43.0,322.0
22.0,323.0
62.0,324.0
24.0,325.0
58.0,326.0
58.0,327.0
49.0,328.0
26.0,329.0
53.0,330.0
33.0,331.0
54.0,332.0
59.0,333.0
38.0,334.0
23.0,335.0
54.0,336.0
28.0,337.0
59.0,338.0
59.0,339.0
45.0,340.0
21.0,341.0
55.0,342.0
29.0,343.0
59.0,344.0
64.0,345.0
37.0,346.0
27.0,347.0
55.0,348.0
30.0,349.0
63.0,350.0
54.0,351.0
44.0,352.0
20.0,353.0
59.0,354.0
29.0,355.0
54.0,356.0
66.0,357.0
40.0,358.0
31.0,359.0
52.0,360.0
36.0,361.0
51.0,362.0
42.0,363.0
45.0,364.0
34.0,365.0
43.0,366.0
43.0,367.0
44.0,368.0
41.0,369.0
45.0,370.0
31.0,371.0
46.0,372.0
50.0,373.0
43.0,374.0
34.0,375.0
45.0,376.0
37.0,377.0
50.0,378.0
49.0,379.0
43.0,380.0
30.0,381.0
45.0,382.0
35.0,383.0
49.0,384.0
56.0,385.0
41.0,386.0
31.0,387.0
45.0,388.0
38.0,389.0
51.0,390.0
51.0,391.0
42.0,392.0
27.0,393.0
53.0,394.0
33.0,395.0
52.0,396.0
57.0,397.0
46.0,398.0
25.0,399.0
45.0,400.0
38.0,401.0
57.0,402.0
53.0,403.0
39.0,404.0
35.0,405.0
49.0,406.0
25.0,407.0
59.0,408.0
57.0,409.0
43.0,410.0
25.0,411.0
53.0,412.0
23.0,413.0
54.0,414.0
61.0,415.0
49.0,416.0
24.0,417.0
48.0,418.0
30.0,419.0
57.0,420.0
50.0,421.0
45.0,422.0
24.0,423.0
55.0,424.0
36.0,425.0
52.0,426.0
62.0,427.0
40.0,428.0
29.0,429.0
49.0,430.0
38.0,431.0
54.0,432.0
46.0,433.0
43.0,434.0
23.0,435.0
52.0,436.0
41.0,437.0
49.0,438.0
56.0,439.0
44.0,440.0
25.0,441.0
45.0,442.0
47.0,443.0
53.0,444.0
48.0,445.0
43.0,446.0
26.0,447.0
47.0,448.0
41.0,449.0
51.0,450.0
51.0,451.0
47.0,452.0
21.0,453.0
47.0,454.0
45.0,455.0
50.0,456.0
53.0,457.0
51.0,458.0
16.0,459.0
50.0,460.0
51.0,461.0
51.0,462.0
47.0,463.0
57.0,464.0
17.0,465.0
52.0,466.0
57.0,467.0
58.0,468.0
36.0,469.0
51.0,470.0
25.0,471.0
47.0,472.0
56.0,473.0
50.0,474.0
31.0,475.0
46.0,476.0
33.0,477.0
46.0,478.0
47.0,479.0
51.0,480.0
29.0,481.0
42.0,482.0
44.0,483.0
42.0,484.0
46.0,485.0
54.0,486.0
26.0,487.0
43.0,488.0
44.0,489.0
51.0,490.0
41.0,491.0
56.0,492.0
30.0,493.0
36.0,494.0
51.0,495.0
57.0,496.0
37.0,497.0
51.0,498.0
29.0,499.0
40.0,500.0
7.0,0.0
41.0,1.0
36.0,2.0
65.0,3.0
72.0,4.0
61.0,5.0
30.0,6.0
60.0,7.0
24.0,8.0
60.0,9.0
75.0,10.0
70.0,11.0
31.0,12.0
54.0,13.0
16.0,14.0
64.0,15.0
72.0,16.0
67.0,17.0
39.0,18.0
68.0,19.0
12.0,20.0
57.0,21.0
78.0,22.0
62.0,23.0
38.0,24.0
62.0,25.0
15.0,26.0
59.0,27.0
75.0,28.0
67.0,29.0
32.0,30.0
72.0,31.0
13.0,32.0
53.0,33.0
83.0,34.0
69.0,35.0
37.0,36.0
60.0,37.0
17.0,38.0
60.0,39.0
68.0,40.0
74.0,41.0
31.0,42.0
72.0,43.0
19.0,44.0
38.0,45.0
83.0,46.0
79.0,47.0
38.0,48.0
68.0,49.0
16.0,50.0
45.0,51.0
70.0,52.0
77.0,53.0
34.0,54.0
78.0,55.0
19.0,56.0
31.0,57.0
81.0,58.0
87.0,59.0
38.0,60.0
71.0,61.0
18.0,62.0
37.0,63.0
71.0,64.0
87.0,65.0
32.0,66.0
80.0,67.0
19.0,68.0
23.0,69.0
76.0,70.0
92.0,71.0
35.0,72.0
78.0,73.0
22.0,74.0
30.0,75.0
69.0,76.0
90.0,77.0
33.0,78.0
81.0,79.0
23.0,80.0
24.0,81.0
75.0,82.0
89.0,83.0
29.0,84.0
79.0,85.0
21.0,86.0
28.0,87.0
72.0,88.0
89.0,89.0
32.0,90.0
78.0,91.0
19.0,92.0
28.0,93.0
76.0,94.0
91.0,95.0
30.0,96.0
83.0,97.0
17.0,98.0
27.0,99.0
74.0,100.0
93.0,101.0
30.0,102.0
78.0,103.0
16.0,104.0
28.0,105.0
79.0,106.0
91.0,107.0
29.0,108.0
82.0,109.0
18.0,110.0
28.0,111.0
77.0,112.0
92.0,113.0
28.0,114.0
77.0,115.0
17.0,116.0
26.0,117.0
80.0,118.0
90.0,119.0
28.0,120.0
81.0,121.0
20.0,122.0
29.0,123.0
75.0,124.0
91.0,125.0
27.0,126.0
76.0,127.0
15.0,128.0
26.0,129.0
80.0,130.0
91.0,131.0
28.0,132.0
82.0,133.0
19.0,134.0
28.0,135.0
76.0,136.0
92.0,137.0
27.0,138.0
78.0,139.0
16.0,140.0
26.0,141.0
79.0,142.0
92.0,143.0
28.0,144.0
79.0,145.0
20.0,146.0
27.0,147.0
76.0,148.0
89.0,149.0
28.0,150.0
76.0,151.0
19.0,152.0
28.0,153.0
77.0,154.0
89.0,155.0
28.0,156.0
78.0,157.0
20.0,158.0
28.0,159.0
77.0,160.0
90.0,161.0
28.0,162.0
76.0,163.0
19.0,164.0
27.0,165.0
76.0,166.0
89.0,167.0
28.0,168.0
76.0,169.0
19.0,170.0
28.0,171.0
77.0,172.0
89.0,173.0
28.0,174.0
78.0,175.0
20.0,176.0
28.0,177.0
77.0,178.0
90.0,179.0
28.0,180.0
76.0,181.0
19.0,182.0
27.0,183.0
76.0,184.0
89.0,185.0
28.0,186.0
76.0,187.0
19.0,188.0
28.0,189.0
77.0,190.0
89.0,191.0
28.0,192.0
78.0,193.0
20.0,194.0
28.0,195.0
77.0,196.0
90.0,197.0
28.0,198.0
76.0,199.0
19.0,200.0
27.0,201.0
76.0,202.0
89.0,203.0
28.0,204.0
76.0,205.0
19.0,206.0
28.0,207.0
77.0,208.0
89.0,209.0
28.0,210.0
78.0,211.0
20.0,212.0
28.0,213.0
77.0,214.0
90.0,215.0
28.0,216.0
76.0,217.0
19.0,218.0
27.0,219.0
76.0,220.0
89.0,221.0
28.0,222.0
76.0,223.0
19.0,224.0
28.0,225.0
77.0,226.0
89.0,227.0
28.0,228.0
78.0,229.0
20.0,230.0
28.0,231.0
77.0,232.0
90.0,233.0
28.0,234.0
76.0,235.0
19.0,236.0
27.0,237.0
76.0,238.0
89.0,239.0
28.0,240.0
76.0,241.0
19.0,242.0
28.0,243.0
77.0,244.0
89.0,245.0
28.0,246.0
78.0,247.0
20.0,248.0
28.0,249.0
77.0,250.0
90.0,251.0
28.0,252.0
76.0,253.0
19.0,254.0
27.0,255.0
76.0,256.0
89.0,257.0
28.0,258.0
76.0,259.0
19.0,260.0
28.0,261.0
77.0,262.0
89.0,263.0
28.0,264.0
78.0,265.0
20.0,266.0
28.0,267.0
77.0,268.0
90.0,269.0
28.0,270.0
76.0,271.0
19.0,272.0
27.0,273.0
76.0,274.0
89.0,275.0
28.0,276.0
76.0,277.0
19.0,278.0
28.0,279.0
77.0,280.0
89.0,281.0
28.0,282.0
78.0,283.0
20.0,284.0
28.0,285.0
77.0,286.0
90.0,287.0
28.0,288.0
76.0,289.0
19.0,290.0
27.0,291.0
76.0,292.0
89.0,293.0
28.0,294.0
76.0,295.0
19.0,296.0
28.0,297.0
77.0,298.0
89.0,299.0
28.0,300.0
78.0,301.0
20.0,302.0
28.0,303.0
77.0,304.0
90.0,305.0
28.0,306.0
76.0,307.0
19.0,308.0
27.0,309.0
76.0,310.0
89.0,311.0
28.0,312.0
76.0,313.0
19.0,314.0
28.0,315.0
77.0,316.0
89.0,317.0
28.0,318.0
78.0,319.0
20.0,320.0
28.0,321.0
77.0,322.0
90.0,323.0
28.0,324.0
76.0,325.0
19.0,326.0
27.0,327.0
76.0,328.0
89.0,329.0
28.0,330.0
76.0,331.0
19.0,332.0
28.0,333.0
77.0,334.0
89.0,335.0
28.0,336.0
78.0,337.0
20.0,338.0
28.0,339.0
77.0,340.0
90.0,341.0
28.0,342.0
76.0,343.0
19.0,344.0
27.0,345.0
76.0,346.0
89.0,347.0
28.0,348.0
76.0,349.0
19.0,350.0
28.0,351.0
77.0,352.0
89.0,353.0
28.0,354.0
78.0,355.0
20.0,356.0
28.0,357.0
77.0,358.0
90.0,359.0
28.0,360.0
76.0,361.0
19.0,362.0
27.0,363.0
76.0,364.0
89.0,365.0
28.0,366.0
76.0,367.0
19.0,368.0
28.0,369.0
77.0,370.0
89.0,371.0
28.0,372.0
78.0,373.0
20.0,374.0
28.0,375.0
77.0,376.0
90.0,377.0
28.0,378.0
76.0,379.0
19.0,380.0
27.0,381.0
76.0,382.0
89.0,383.0
28.0,384.0
76.0,385.0
19.0,386.0
28.0,387.0
77.0,388.0
89.0,389.0
28.0,390.0
78.0,391.0
20.0,392.0
28.0,393.0
77.0,394.0
90.0,395.0
28.0,396.0
76.0,397.0
19.0,398.0
27.0,399.0
76.0,400.0
89.0,401.0
28.0,402.0
76.0,403.0
19.0,404.0
28.0,405.0
77.0,406.0
89.0,407.0
28.0,408.0
78.0,409.0
20.0,410.0
28.0,411.0
77.0,412.0
90.0,413.0
28.0,414.0
76.0,415.0
19.0,416.0
27.0,417.0
76.0,418.0
89.0,419.0
28.0,420.0
76.0,421.0
19.0,422.0
28.0,423.0
77.0,424.0
89.0,425.0
28.0,426.0
78.0,427.0
20.0,428.0
28.0,429.0
77.0,430.0
90.0,431.0
28.0,432.0
76.0,433.0
19.0,434.0
27.0,435.0
76.0,436.0
89.0,437.0
28.0,438.0
76.0,439.0
19.0,440.0
28.0,441.0
77.0,442.0
89.0,443.0
28.0,444.0
78.0,445.0
20.0,446.0
